fits_file,streak_id,status,matched,satellite_name,min_angle_error,start_ra,start_dec,end_ra,end_dec,error,obs_time,candidate_1_name,candidate_1_separation,candidate_1_angle_error,candidate_2_name,candidate_2_separation,candidate_2_angle_error,candidate_3_name,candidate_3_separation,candidate_3_angle_error
frame-r-004344-4-0114,1,No match,FALSE,N/A,inf,155.9372095,13.39216944,155.8865295,13.61194114,FOVNotMatch,2003/12/25 10:38:23,SAT_24286,0.014526323,10.77458351,SAT_16070,3.240571841,25.32916217,SAT_26134,3.01994959,31.97274759
frame-r-004381-5-0145,1,No match,FALSE,N/A,inf,192.8822849,15.62662053,192.7887286,15.7227109,FOVNotMatch,2004/1/28 10:03:18,SAT_19786,0.415546389,59.0246963,SAT_16U00,5.894148888,67.50745964,SAT_00016,5.893810906,67.50827573
frame-r-004381-2-0182,1,No match,FALSE,N/A,inf,198.4868669,13.97393216,198.5429222,14.06540896,FOVNotMatch,2004/1/28 10:25:23,SAT_14278,13.9231653,N/A,SAT_26113,12.78559295,N/A,SAT_20061,8.090376019,N/A
frame-r-004381-1-0212,1,No match,FALSE,N/A,inf,203.0982485,13.23668926,202.9625756,13.41203383,FOVNotMatch,2004/1/28 10:43:18,SAT_4668U,5.860312821,17.52138853,SAT_737U0,0.05627721,83.61075979,SAT_21630,17.48436195,N/A
frame-r-004381-4-0240,1,No match,FALSE,N/A,inf,207.3652469,14.16436852,207.4932347,14.3412933,FOVNotMatch,2004/1/28 11:00:01,SAT_26965,8.619665637,N/A,SAT_26607,6.608274119,N/A,SAT_1716U,13.86382808,N/A
frame-r-004382-3-0120,1,No match,FALSE,N/A,inf,209.4537411,37.1468384,209.3493922,37.22156258,FOVNotMatch,2004/1/28 12:32:16,SAT_22849,0.089946802,53.38591535,SAT_16U00,5.665546173,54.60664369,SAT_00016,5.665570537,54.60815885
frame-r-004382-4-0121,1,No match,FALSE,N/A,inf,209.6675977,37.57539766,209.8164827,37.58190297,FOVNotMatch,2004/1/28 12:32:52,SAT_22849,0.089946802,8.279916604,SAT_16U00,5.665546173,9.500644941,SAT_00016,5.665570537,9.502160103
frame-r-004382-3-0121,1,No match,FALSE,N/A,inf,209.7254294,37.13138796,209.6333058,37.19762704,FOVNotMatch,2004/1/28 12:32:52,SAT_22849,0.089946802,53.49461539,SAT_16U00,5.665546173,54.71534373,SAT_00016,5.665570537,54.71685889
frame-r-004392-5-0129,1,No match,FALSE,N/A,inf,165.4062711,36.42666806,165.4678171,36.52519977,FOVNotMatch,2004/1/31 10:43:43,SAT_6302U,2.527081444,12.34600372,SAT_25307,4.378677134,29.74406207,SAT_11847,14.5268511,N/A
frame-r-004392-6-0219,1,No match,FALSE,N/A,inf,182.3280367,38.43645039,182.2820891,38.52601116,FOVNotMatch,2004/1/31 11:37:27,SAT_18881,0.023236962,40.46407407,SAT_23420,5.224582928,48.49910942,SAT_21426,3.897909542,49.93646281
frame-r-004392-6-0224,1,No match,FALSE,N/A,inf,183.3669975,38.45886452,183.1720013,38.42598423,FOVNotMatch,2004/1/31 11:40:27,SAT_13897,2.650958831,47.69104568,SAT_20952,5.974071274,49.23380743,SAT_21426,3.897909542,49.79472816
frame-r-004392-6-0281,1,No match,FALSE,N/A,inf,194.1133491,38.10105518,194.2229542,38.20254146,FOVNotMatch,2004/1/31 12:14:29,SAT_24640,3.121722258,14.26452009,SAT_22849,1.511847487,35.65431052,SAT_18764,1.463512658,82.99910558
frame-r-004469-4-0253,1,No match,FALSE,N/A,inf,148.6450631,34.43341007,148.7606426,34.50077667,FOVNotMatch,2004/2/17 8:32:26,SAT_18883,0.963135429,38.34688387,SAT_15259,2.205180848,82.8553978,SAT_26360,3.887011408,83.21887272
frame-r-004469-3-0378,1,No match,FALSE,N/A,inf,171.3443828,38.97503763,171.2634428,39.19012392,FOVNotMatch,2004/2/17 9:47:04,SAT_11631,3.56173393,9.465491715,SAT_8195U,3.255442947,10.34221581,SAT_08195,3.255071754,10.34491062
frame-r-004469-3-0383,1,No match,FALSE,N/A,inf,172.3568725,39.31739977,172.3432329,39.24591957,FOVNotMatch,2004/2/17 9:50:03,SAT_11631,3.56173393,34.15090793,SAT_8195U,3.255442947,35.02763203,SAT_08195,3.255071754,35.03032684
frame-r-004470-6-0047,1,No match,FALSE,N/A,inf,190.8300065,38.19149454,190.9488506,38.33834469,FOVNotMatch,2004/2/17 11:20:56,SAT_7267U,0.044050399,61.1658413,SAT_25793,7.363222463,N/A,SAT_10455,7.428467903,N/A
frame-r-004470-3-0079,1,No match,FALSE,N/A,inf,196.6615262,36.52630581,196.5975687,36.57761066,FOVNotMatch,2004/2/17 11:40:03,SAT_18697,9.652595775,N/A,SAT_10485,13.56891618,N/A,SAT_15214,8.890070216,N/A
frame-r-004470-5-0060,1,No match,FALSE,N/A,inf,193.154672,37.63428579,193.3749533,37.7908876,FOVNotMatch,2004/2/17 11:28:42,SAT_11750,5.596705994,86.25072896,SAT_27921,0.11586855,86.58703835,SAT_14278,7.01769343,N/A
frame-r-004470-4-0091,1,No match,FALSE,N/A,inf,198.9070222,36.67397044,198.905998,36.85212243,FOVNotMatch,2004/2/17 11:47:13,SAT_16527,5.564969462,18.10376853,SAT_19557,5.603203573,19.40935104,SAT_15214,3.972595279,28.83417313
frame-r-004504-4-0048,1,No match,FALSE,N/A,inf,162.1412363,35.63171678,161.965794,35.52908924,FOVNotMatch,2004/3/16 8:56:49,SAT_13890,4.980491447,21.32960996,SAT_27706,0.043497285,43.20607528,SAT_24728,2.218824846,76.82715451
frame-r-004504-5-0230,1,Success,TRUE,SAT_2530U,2.363758992,196.1318672,37.60584848,196.055865,37.83878052,,2004/3/16 10:45:29,SAT_2530U,0.950926967,2.363758992,SAT_02530,0.948241343,2.365361794,SAT_11546,3.787086858,12.51916165
frame-r-004503-5-0078,1,No match,FALSE,N/A,inf,203.2902075,6.807145021,203.2630131,7.001907257,FOVNotMatch,2004/3/16 7:40:21,SAT_23214,1.442100238,16.41833186,SAT_2985U,0.729555283,33.32304078,SAT_02985,0.726340118,33.43640306
frame-r-004516-5-0106,1,No match,FALSE,N/A,inf,141.4132424,34.12126912,141.6100133,34.10626105,FOVNotMatch,2004/3/18 3:35:08,SAT_8828U,3.334490012,68.95412929,SAT_22185,2.729798515,72.65857036,SAT_26362,6.453848249,N/A
frame-r-004512-3-0151,1,No match,FALSE,N/A,inf,221.4433126,31.45206026,221.5649859,31.65232788,FOVNotMatch,2004/3/17 10:28:30,SAT_10757,0.107767532,9.253446821,SAT_15473,5.086944228,26.77510589,SAT_19716,13.37246064,N/A
frame-r-004512-2-0152,1,No match,FALSE,N/A,inf,221.5425969,30.96874261,221.6137717,31.08570855,FOVNotMatch,2004/3/17 10:29:06,SAT_10757,0.107767532,9.420817402,SAT_15473,5.086944228,26.94247647,SAT_19716,13.37246064,N/A
frame-r-004512-2-0237,1,No match,FALSE,N/A,inf,234.5656988,25.73822177,234.735515,25.91148723,FOVNotMatch,2004/3/17 11:19:51,SAT_10949,1.631616181,16.62602813,SAT_11555,3.401470636,65.61663126,SAT_16450,4.509879346,69.66709024
frame-r-004552-2-0137,1,No match,FALSE,N/A,inf,191.517957,34.19332142,191.7322351,34.3942458,FOVNotMatch,2004/4/13 6:57:47,SAT_11054,12.90053662,N/A,SAT_16527,16.97181147,N/A,SAT_25485,16.23006447,N/A
frame-r-004552-5-0099,1,No match,FALSE,N/A,inf,184.6308863,35.63779773,184.8315091,35.83108855,FOVNotMatch,2004/4/13 6:35:06,SAT_10574,3.008827738,5.028652325,SAT_21152,1.189936999,8.46598477,SAT_23420,5.262087991,12.8422942
frame-r-004555-5-0083,1,No match,FALSE,N/A,inf,123.9559188,19.63131602,123.8677411,19.65729752,FOVNotMatch,2004/4/14 3:58:51,SAT_22197,4.25287501,30.60255859,SAT_7148U,4.350849093,40.49343481,SAT_07148,4.341764095,40.4998484
frame-r-004570-2-0025,1,Success,TRUE,SAT_22410,4.447343497,210.3259387,31.70569844,210.5174851,31.86292178,,2004/4/15 6:37:15,SAT_22410,2.642818456,4.447343497,SAT_19144,2.309020164,43.87910945,SAT_24378,4.431780174,77.66984476
frame-r-004569-5-0316,1,No match,FALSE,N/A,inf,159.8084422,33.09672813,159.7376887,33.10258178,FOVNotMatch,2004/4/15 6:14:33,SAT_26130,3.117350453,38.63863229,SAT_18271,3.04593315,47.36515303,SAT_19135,10.38339541,N/A
frame-r-004570-3-0143,N/A,Failed,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,JSON file error,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
frame-r-004570-1-0165,1,No match,FALSE,N/A,inf,232.681637,24.27015688,232.7488941,24.29268519,FOVNotMatch,2004/4/15 8:00:50,SAT_25187,3.042747239,32.48317737,SAT_06828,5.932622765,73.4152454,SAT_6828U,5.95710611,73.45452524
frame-r-004570-1-0261,N/A,Failed,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,JSON file error,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
frame-r-004570-1-0262,1,Success,TRUE,SAT_08018,1.13938053,246.4887598,17.41863329,246.4343864,17.54915526,,2004/4/15 8:58:45,SAT_08018,4.743485642,1.13938053,SAT_8018U,4.74351635,1.139487846,SAT_2411U,1.712804965,22.48326139
frame-r-004571-5-0071,1,No match,FALSE,N/A,inf,251.414921,16.38502964,251.6609689,16.49755304,FOVNotMatch,2004/4/15 10:22:19,SAT_03764,3.698516514,41.44821417,SAT_3764U,3.698375351,41.44884559,SAT_23554,0.72951001,43.15152335
frame-r-004576-2-0359,1,Success,TRUE,SAT_13897,2.583935456,168.9694657,33.08286967,169.1005078,33.25181423,,2004/4/16 6:26:53,SAT_13897,3.677190658,2.583935456,SAT_23830,4.275700252,44.94216361,SAT_1000U,5.464283715,56.81561596
frame-r-004576-3-0236,1,No match,FALSE,N/A,inf,148.1027455,28.79347893,147.9892861,28.89656565,FOVNotMatch,2004/4/16 5:13:27,SAT_13165,4.427338085,12.64475615,SAT_26826,2.938998219,15.42827406,SAT_19195,0.137299405,48.17433219
frame-r-004576-2-0568,1,No match,FALSE,N/A,inf,206.3173483,32.25196777,206.3069227,32.34912402,FOVNotMatch,2004/4/16 8:31:40,SAT_04629,3.068793975,35.50172897,SAT_4629U,3.060087462,35.51763213,SAT_22238,9.900720063,N/A
frame-r-004576-2-0569,1,No match,FALSE,N/A,inf,206.6580185,32.23986616,206.6389634,32.42325262,FOVNotMatch,2004/4/16 8:32:16,SAT_04629,3.068793975,35.66684014,SAT_4629U,3.060087462,35.68274329,SAT_22238,9.900720063,N/A
frame-r-004576-4-0571,1,No match,FALSE,N/A,inf,207.250848,33.11860917,207.2455971,33.16918695,FOVNotMatch,2004/4/16 8:33:28,SAT_04629,3.068793975,35.71631464,SAT_4629U,3.060087462,35.7322178,SAT_22238,9.900720063,N/A
frame-r-004576-2-0730,1,No match,FALSE,N/A,inf,232.5027688,24.38326441,232.6365118,24.46495067,FOVNotMatch,2004/4/16 10:08:24,SAT_20621,3.101926357,33.67997874,SAT_602U0,0.025695876,62.8083188,SAT_13484,3.937735725,73.78518128
frame-r-004576-2-0730,2,No match,FALSE,N/A,inf,232.5127423,24.54644244,232.6756731,24.55622171,FOVNotMatch,2004/4/16 10:08:24,SAT_21279,1.151274883,57.5444178,SAT_20621,3.101926357,63.75841027,SAT_11545,5.633837136,66.60707622
frame-r-004623-5-0094,1,No match,FALSE,N/A,inf,171.2910276,32.35020317,171.3072434,32.39939849,FOVNotMatch,2004/5/12 5:29:03,SAT_21169,5.454877388,11.96505473,SAT_27635,5.276285377,43.55973643,SAT_15617,0.146011,50.01025515
frame-r-004623-5-0095,1,No match,FALSE,N/A,inf,171.581287,32.20275241,171.6533592,32.42008626,FOVNotMatch,2004/5/12 5:29:39,SAT_21169,5.454877388,12.06525864,SAT_27635,5.276285377,43.65994035,SAT_15617,0.146011,50.11045907
frame-r-004623-4-0096,1,No match,FALSE,N/A,inf,171.8425054,31.97038006,171.8642326,32.03558616,FOVNotMatch,2004/5/12 5:30:14,SAT_21169,5.454877388,12.18725258,SAT_27635,5.276285377,43.78193429,SAT_15617,0.146011,50.23245301
frame-r-004623-2-0264,1,No match,FALSE,N/A,inf,201.2188228,30.68845105,201.4001589,30.80604997,FOVNotMatch,2004/5/12 7:10:33,SAT_26832,0.50063651,52.11679971,SAT_12962,4.719408734,82.28206238,SAT_27724,17.4560995,N/A
frame-r-004623-2-0265,1,No match,FALSE,N/A,inf,201.5037679,30.60518414,201.5809059,30.65492264,FOVNotMatch,2004/5/12 7:11:09,SAT_26832,0.50063651,52.3083036,SAT_12962,4.719408734,82.47356627,SAT_27724,17.4560995,N/A
frame-r-004623-6-0288,N/A,Failed,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,JSON file error,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
frame-r-004623-6-0289,1,No match,FALSE,N/A,inf,206.0494847,31.66428073,205.8920389,31.77505015,FOVNotMatch,2004/5/12 7:25:29,SAT_27765,3.434494506,17.14813692,SAT_00020,0.099039732,53.20751194,SAT_20U00,0.097360104,53.24291227
frame-r-004623-4-0327,1,No match,FALSE,N/A,inf,212.3132393,29.68852671,212.3202499,29.73914267,FOVNotMatch,2004/5/12 7:48:10,SAT_22238,0.096067044,14.55441692,SAT_17360,3.979337817,24.47557203,SAT_27621,4.522355762,27.10405279
frame-r-004623-2-0328,1,No match,FALSE,N/A,inf,212.0716345,28.90525467,212.1406981,28.91329683,FOVNotMatch,2004/5/12 7:48:46,SAT_12854,0.594681981,41.87006135,SAT_22238,0.096067044,61.0091122,SAT_27622,2.864057947,76.03958569
frame-r-004623-2-0367,1,No match,FALSE,N/A,inf,218.4059676,27.21656805,218.4611771,27.24549643,FOVNotMatch,2004/5/12 8:12:03,SAT_22329,0.628722682,74.04077173,SAT_26601,2.941001957,86.31731213,SAT_15350,1.120161436,88.31829533
frame-r-004623-2-0368,1,No match,FALSE,N/A,inf,218.6110993,27.06776333,218.7467974,27.13770352,FOVNotMatch,2004/5/12 8:12:39,SAT_22329,0.628722682,73.60085807,SAT_26601,2.941001957,86.75722579,SAT_15350,1.120161436,88.75820898
frame-r-004628-6-0109,1,No match,FALSE,N/A,inf,231.1598099,24.7155635,231.2740724,24.74628727,FOVNotMatch,2004/5/13 7:21:58,SAT_15223,4.204539802,47.16734385,SAT_21217,5.509044651,49.1142808,SAT_24273,2.681459792,50.18137753
frame-r-004629-6-0130,1,No match,FALSE,N/A,inf,243.7111598,34.22479996,243.6683261,34.17574039,FOVNotMatch,2004/5/13 9:06:23,SAT_21958,4.117153418,22.30868239,SAT_23179,4.785043248,39.94309406,SAT_23486,4.380878714,65.92563196
frame-r-004629-6-0133,1,No match,FALSE,N/A,inf,243.7902138,34.6579549,243.7133759,34.51075214,FOVNotMatch,2004/5/13 9:08:10,SAT_21958,4.117153418,9.730372351,SAT_23179,4.785043248,27.36478402,SAT_23486,4.380878714,53.34732192
frame-r-004632-1-0024,1,No match,FALSE,N/A,inf,144.151756,24.60340504,144.0898486,24.82142291,FOVNotMatch,2004/5/14 3:25:15,SAT_16962,5.423136607,9.895773174,SAT_25593,0.068579218,12.14066266,SAT_14471,2.328981168,15.59884072
frame-r-004629-6-0258,1,No match,FALSE,N/A,inf,243.4486186,53.2617654,243.3943849,53.21612951,FOVNotMatch,2004/5/13 10:22:48,SAT_20025,3.134091253,5.753036627,SAT_21218,4.1010556,7.345707807,SAT_27620,5.958989941,9.511539348
frame-r-004629-6-0259,1,No match,FALSE,N/A,inf,243.3990894,53.52904811,243.2810006,53.43039827,FOVNotMatch,2004/5/13 10:23:24,SAT_20025,3.134091253,5.796411614,SAT_21218,4.1010556,7.389082794,SAT_27620,5.958989941,9.554914335
frame-r-004646-3-0094,1,No match,FALSE,N/A,inf,207.6987509,28.02995159,207.7744612,28.0396663,FOVNotMatch,2004/5/22 7:21:36,SAT_12320,0.111365556,59.87959921,SAT_22238,1.772384961,60.27644544,SAT_10485,13.52664263,N/A
frame-r-004649-6-0084,1,Success,TRUE,SAT_6117U,2.719854598,195.1209669,30.450743,195.0954362,30.53854448,,2004/5/23 6:23:42,SAT_6117U,5.634303122,2.719854598,SAT_06117,5.634144587,2.721960462,SAT_25621,3.865871364,41.15918921
frame-r-004649-1-0045,1,No match,FALSE,N/A,inf,188.1914665,28.70665443,188.3345168,28.91862551,FOVNotMatch,2004/5/23 6:00:25,SAT_23584,4.096088649,8.241776539,SAT_11015,2.587851972,12.47850084,SAT_9594U,1.703085168,37.01270372
frame-r-004646-3-0278,1,No match,FALSE,N/A,inf,236.5392946,19.59925155,236.4109244,19.69432006,FOVNotMatch,2004/5/22 9:11:28,SAT_23793,3.126057639,35.06954865,SAT_16267,4.304026712,41.44308314,SAT_19478,5.074310868,55.41417682
frame-r-004671-2-0011,1,No match,FALSE,N/A,inf,230.0890484,23.68935991,229.9074127,23.71401573,FOVNotMatch,2004/6/12 7:08:53,SAT_25943,0.015792373,28.81097096,SAT_15272,4.142704154,41.90359837,SAT_9829U,4.060489621,62.89347954
frame-r-004674-2-0168,1,No match,FALSE,N/A,inf,228.5844984,19.86893051,228.6220379,19.99854757,FOVNotMatch,2004/6/13 6:34:28,SAT_20026,1.78666415,6.066181194,SAT_21217,0.011791646,6.721630668,SAT_25327,2.704757339,31.64116291
frame-r-004678-1-0063,1,No match,FALSE,N/A,inf,210.2492423,21.79717834,210.2521321,21.8275227,FOVNotMatch,2004/6/14 4:10:34,SAT_24675,4.734552687,72.09900478,SAT_05015,10.22287327,N/A,SAT_22258,10.59500974,N/A
frame-r-004678-4-0064,1,No match,FALSE,N/A,inf,210.6971947,23.00007497,210.7209184,23.22342951,FOVNotMatch,2004/6/14 4:11:10,SAT_24675,4.734552687,71.57218974,SAT_05015,10.22287327,N/A,SAT_22258,10.59500974,N/A
frame-r-004678-6-0065,1,No match,FALSE,N/A,inf,211.1078588,23.78318601,211.1327317,24.00737752,FOVNotMatch,2004/6/14 4:11:46,SAT_24675,4.734552687,71.3597509,SAT_05015,10.22287327,N/A,SAT_22258,10.59500974,N/A
frame-r-004678-5-0055,1,No match,FALSE,N/A,inf,209.4153766,23.86813089,209.3282504,23.85789814,FOVNotMatch,2004/6/14 4:05:48,SAT_22258,6.437907004,N/A,SAT_18704,11.59116426,N/A,SAT_16527,12.84716922,N/A
frame-r-004679-1-0012,1,Success,TRUE,SAT_25850,4.128904286,229.7086823,61.59519096,229.9817915,61.60743745,,2004/6/14 7:06:58,SAT_25850,5.734471599,4.128904286,SAT_14277,0.625152299,15.95809256,SAT_13882,5.147580192,25.69505101
frame-r-004682-1-0039,1,Success,TRUE,SAT_23584,3.231404974,232.5315454,63.23778835,232.8074025,63.34470559,,2004/6/15 6:49:33,SAT_23584,4.640206712,3.231404974,SAT_22258,4.756045501,5.175814905,SAT_16527,4.269536681,11.63620007
frame-r-004682-1-0039,2,No match,FALSE,N/A,inf,232.5866572,63.24178987,232.4428667,63.35771948,FOVNotMatch,2004/6/15 6:49:33,SAT_13882,2.597421114,50.68537208,SAT_16527,4.269536681,66.72261809,SAT_21426,4.690695139,67.9072504
frame-r-004800-4-0094,1,No match,FALSE,N/A,inf,18.76929299,25.93100235,18.70571082,25.8611279,FOVNotMatch,2004/8/26 9:52:30,SAT_22597,1.966356763,22.27033189,SAT_02372,1.398557917,37.81142717,SAT_14900,3.529169935,61.20329032
frame-r-004800-4-0095,1,No match,FALSE,N/A,inf,18.75682641,26.17100898,18.71031528,26.11998297,FOVNotMatch,2004/8/26 9:53:06,SAT_22597,1.966356763,22.25903545,SAT_02372,1.398557917,37.80013073,SAT_14900,3.529169935,61.21458676
frame-r-004800-1-0097,1,Success,TRUE,SAT_22597,3.324928519,20.39393002,26.28943747,20.350526,26.12978748,,2004/8/26 9:54:18,SAT_22597,1.966356763,3.324928519,SAT_02372,1.398557917,12.21616676,SAT_15429,0.031943194,39.26033562
frame-r-004800-1-0098,1,Success,TRUE,SAT_22597,3.318528499,20.39795737,26.43992999,20.38144472,26.37932681,,2004/8/26 9:54:54,SAT_22597,1.966356763,3.318528499,SAT_02372,1.398557917,12.22256678,SAT_15429,0.031943194,39.26673564
frame-r-004822-5-0480,1,No match,FALSE,N/A,inf,352.9426887,30.94467987,352.9033942,30.93413489,FOVNotMatch,2004/9/12 9:11:16,SAT_26793,1.385263208,6.097952869,SAT_28115,2.06442209,50.23463197,SAT_14264,4.167964751,51.13641468
frame-r-004822-6-0490,1,Success,TRUE,SAT_03686,2.428071999,353.9041845,32.14278734,353.7991524,32.11644363,,2004/9/12 9:17:14,SAT_03686,5.910452363,2.428071999,SAT_28115,3.16585753,50.27110896,SAT_14264,4.580514969,51.19065496
frame-r-004829-2-0163,1,No match,FALSE,N/A,inf,21.24979101,33.18123345,21.10723818,33.27080163,FOVNotMatch,2004/9/15 9:43:15,SAT_24720,3.046239182,44.27616396,SAT_19231,0.169927787,52.40678952,SAT_19796,5.90222748,68.95612635
frame-r-004832-3-0062,1,Success,TRUE,SAT_20941,0.904897429,260.1033888,26.86754128,260.2144821,27.07200446,,2004/9/16 2:56:17,SAT_20941,5.563709118,0.904897429,SAT_20631,1.810570276,17.49624483,SAT_08591,0.069574984,48.35616699
frame-r-004849-5-0224,1,Success,TRUE,SAT_26352,3.872973834,325.4147363,0.820323797,325.5780833,0.831706463,,2004/9/22 4:13:57,SAT_26352,5.865584877,3.872973834,SAT_02934,0.114052885,13.31262052,SAT_14190,2.315444513,72.63843486
frame-r-004849-2-0443,1,No match,FALSE,N/A,inf,358.3366266,-0.625789748,358.3627449,-0.438815974,FOVNotMatch,2004/9/22 6:24:43,SAT_02009,2.527121173,16.85219934,SAT_28268,4.197822673,23.95284451,SAT_25869,5.522520069,25.91593363
frame-r-004849-6-0466,1,Success,TRUE,SAT_16657,0.693048759,1.80632993,1.245519932,1.642901729,1.257587302,,2004/9/22 6:38:27,SAT_16657,0.337858223,0.693048759,SAT_27446,5.23762388,3.677721588,SAT_04353,2.502505242,4.174875293
frame-r-004849-3-0611,1,Success,TRUE,SAT_07466,1.937798521,23.37554676,-0.053039752,23.5142405,-0.010409695,,2004/9/22 8:05:01,SAT_07466,4.572804795,1.937798521,SAT_04353,3.974021056,5.067645549,SAT_22930,5.278193548,17.09096259
frame-r-004849-6-0832,1,Success,TRUE,SAT_07466,2.127500563,56.53142696,1.135140833,56.43847802,1.12075038,,2004/9/22 10:16:59,SAT_07466,5.753037447,2.127500563,SAT_14050,5.552210486,2.233599085,SAT_18570,4.381048204,2.816947822
frame-r-004849-6-0833,1,Success,TRUE,SAT_07466,2.174870026,56.58858409,1.097864513,56.75184442,1.123002633,,2004/9/22 10:17:35,SAT_07466,5.753037447,2.174870026,SAT_14050,5.552210486,2.280968548,SAT_18570,4.381048204,2.864317284
frame-r-004858-2-0209,1,No match,FALSE,N/A,inf,338.1775943,-0.425255483,338.2241856,-0.401125758,FOVNotMatch,2004/9/24 6:16:48,SAT_27378,4.874781089,27.38884715,SAT_26724,5.419657291,27.39065187,SAT_28238,4.925534994,27.39602744
frame-r-004858-4-0255,1,No match,FALSE,N/A,inf,345.2261887,0.353806703,345.0645178,0.430184016,FOVNotMatch,2004/9/24 6:44:16,SAT_25558,5.67717657,25.25501929,SAT_28378,5.663571123,25.26634639,SAT_25913,5.733222756,25.26796439
frame-r-004858-2-0446,1,No match,FALSE,N/A,inf,13.70385918,-0.625546275,13.65881567,-0.446817932,FOVNotMatch,2004/9/24 8:38:18,SAT_05614,4.57467023,33.38988459,SAT_25558,4.853768905,75.83548993,SAT_28378,4.837387954,75.84011445
frame-r-004858-3-0489,1,No match,FALSE,N/A,inf,20.16862304,-0.206232931,20.09622652,-0.193695162,FOVNotMatch,2004/9/24 9:03:59,SAT_25558,5.273604945,9.809032074,SAT_28378,5.25657014,9.812004874,SAT_25913,5.330424436,9.821174383
frame-r-004858-3-0491,1,No match,FALSE,N/A,inf,20.55861281,-0.170189812,20.39524853,-0.142003345,FOVNotMatch,2004/9/24 9:05:10,SAT_25558,5.273604945,9.773158442,SAT_28378,5.25657014,9.776131242,SAT_25913,5.330424436,9.785300751
frame-r-004858-3-0492,1,No match,FALSE,N/A,inf,20.70847876,-0.144380284,20.54495786,-0.116330189,FOVNotMatch,2004/9/24 9:05:46,SAT_25558,5.273604945,9.717542175,SAT_28378,5.25657014,9.720514975,SAT_25913,5.330424436,9.729684484
frame-r-004858-5-0497,1,Success,TRUE,SAT_27894,2.801451687,21.29355757,0.736979145,21.33402679,0.855766371,,2004/9/24 9:08:45,SAT_27894,3.931337108,2.801451687,SAT_27742,2.118617355,4.945532935,SAT_11735,0.056072518,21.6000728
frame-r-004858-4-0498,1,Success,TRUE,SAT_27894,2.57432782,21.44373022,0.29312376,21.49224589,0.437411526,,2004/9/24 9:09:21,SAT_27894,3.931337108,2.57432782,SAT_27742,2.118617355,4.718409068,SAT_11735,0.056072518,21.37294893
frame-r-004858-4-0499,1,Success,TRUE,SAT_27894,2.589771563,21.71604921,0.213412489,21.7562628,0.332903906,,2004/9/24 9:09:57,SAT_27894,3.931337108,2.589771563,SAT_27742,2.118617355,4.733852811,SAT_11735,0.056072518,21.38839267
frame-r-004858-3-0635,1,Success,TRUE,SAT_16397,1.10423968,42.11798694,-0.18661292,42.04342546,0.018363899,,2004/9/24 10:31:09,SAT_16397,5.355243755,1.10423968,SAT_25800,1.410896744,6.600590519,SAT_04499,2.014406909,35.04950864
frame-r-004858-3-0678,1,No match,FALSE,N/A,inf,48.39358123,-0.08208159,48.41116643,0.017871221,FOVNotMatch,2004/9/24 10:56:50,SAT_00628,2.974714865,13.50824675,SAT_18615,3.625482661,13.52730519,SAT_23293,3.481118219,25.67589841
frame-r-004858-1-0688,1,No match,FALSE,N/A,inf,49.9943902,-0.874918384,49.93513089,-0.857804001,FOVNotMatch,2004/9/24 11:02:48,SAT_28360,5.04020933,7.17913928,SAT_28378,4.426118682,16.10901713,SAT_25558,4.44063095,16.11356884
frame-r-004868-5-0179,1,Success,TRUE,SAT_04823,1.233782591,355.7537853,0.679686319,355.5910502,0.693171851,,2004/10/8 6:41:12,SAT_04823,5.900771528,1.233782591,SAT_21169,4.674928554,4.053137394,SAT_12908,1.550408427,4.550062744
frame-r-004868-5-0187,1,Success,TRUE,SAT_27027,4.576127127,356.9515998,0.775121157,356.7900667,0.787970921,,2004/10/8 6:45:59,SAT_27027,2.56505925,4.576127127,SAT_26535,2.863299365,4.787888355,SAT_03292,0.918193134,10.6012091
frame-r-004868-5-0188,1,Success,TRUE,SAT_27027,4.538711099,357.1014197,0.786971617,356.9385569,0.799820118,,2004/10/8 6:46:34,SAT_27027,2.56505925,4.538711099,SAT_26535,2.863299365,4.750472327,SAT_03292,0.918193134,10.56379307
frame-r-004868-5-0189,1,Success,TRUE,SAT_27027,4.500290098,357.2506257,0.798690141,357.0892424,0.811313002,,2004/10/8 6:47:10,SAT_27027,2.56505925,4.500290098,SAT_26535,2.863299365,4.712051326,SAT_03292,0.918193134,10.52537207
frame-r-004868-2-0206,1,Success,TRUE,SAT_27027,1.35652062,359.7654023,-0.626705885,359.633809,-0.599557427,,2004/10/8 6:57:19,SAT_27027,1.792169809,1.35652062,SAT_26056,5.604994492,11.63156494,SAT_27378,4.895361769,11.64841893
frame-r-004868-1-0488,1,Success,TRUE,SAT_27667,2.159732693,41.9090334,-0.828951364,41.87958461,-0.822351456,,2004/10/8 9:45:42,SAT_27667,4.15393739,2.159732693,SAT_26490,4.116640375,4.18025737,SAT_03292,4.609696472,11.78111077
