fits_file,streak_id,status,matched,satellite_name,min_angle_error,start_ra,start_dec,end_ra,end_dec,error,obs_time,candidate_1_name,candidate_1_separation,candidate_1_angle_error,candidate_2_name,candidate_2_separation,candidate_2_angle_error,candidate_3_name,candidate_3_separation,candidate_3_angle_error
frame-g-004263-4-0014,1,Success,TRUE,SAT_23201,0.856945787,344.8439692,0.002145081,344.7254529,0.016681172,,2003/11/20 2:25:22.00,SAT_23201,4.361493859,0.856945787,SAT_25843,4.099099245,2.107219385,SAT_26607,2.434914661,2.159623453
frame-g-004263-4-0018,1,Success,TRUE,SAT_23201,0.735780591,345.4865028,0.069399921,345.323746,0.08901284,,2003/11/20 2:27:46.00,SAT_23201,4.361493859,0.735780591,SAT_25843,4.099099245,2.228384581,SAT_26607,2.434914661,2.280788649
frame-g-004263-3-0252,1,No match,FALSE,N/A,inf,20.47028254,-0.267217311,20.35324673,-0.200079765,FOVNotMatch,2003/11/20 4:47:28.00,SAT_23313,5.918873815,29.81337193,SAT_23846,5.9571393,29.84918086,SAT_26624,5.525035328,29.85021195
frame-g-004263-4-0348,1,No match,FALSE,N/A,inf,34.88674926,0.178202931,34.86206313,0.226195815,FOVNotMatch,2003/11/20 5:44:48.00,SAT_26362,1.307675814,31.24785176,SAT_17134,4.873034782,39.5738121,SAT_23741,5.528951896,62.79139069
frame-g-004288-3-0011,1,No match,FALSE,N/A,inf,20.40318274,-0.289370953,20.35469357,-0.281182249,FOVNotMatch,2003/11/28 4:33:56.00,SAT_26696,3.497974587,6.417002986,SAT_26724,5.096565931,9.612846659,SAT_3284U,3.557462951,13.51611265
frame-g-004335-4-0174,1,No match,FALSE,N/A,inf,136.1121203,29.08355804,136.0226761,29.09707197,FOVNotMatch,2003/12/21 7:52:47.00,SAT_26858,3.061571201,33.81425733,SAT_23410,3.835894105,71.84298696,SAT_08601,0.095209699,77.37130618
frame-g-004335-2-0230,1,No match,FALSE,N/A,inf,145.0786631,32.03708785,145.1131058,32.09613953,FOVNotMatch,2003/12/21 8:26:13.00,SAT_24963,2.604018223,53.53662085,SAT_26987,14.52143484,N/A,SAT_3758U,6.817813793,N/A
frame-g-004335-2-0231,1,No match,FALSE,N/A,inf,145.2994672,31.98600255,145.4099888,32.17576482,FOVNotMatch,2003/12/21 8:26:49.00,SAT_24963,2.604018223,53.50015632,SAT_26987,14.52143484,N/A,SAT_3758U,6.817813793,N/A
frame-g-004335-2-0232,1,No match,FALSE,N/A,inf,145.5727757,32.02477804,145.6309031,32.12386495,FOVNotMatch,2003/12/21 8:27:25.00,SAT_24963,2.604018223,53.66586884,SAT_26987,14.52143484,N/A,SAT_3758U,6.817813793,N/A
frame-g-004326-6-0020,1,No match,FALSE,N/A,inf,21.76694359,-5.617602792,21.80954429,-5.509595391,FOVNotMatch,2003/12/17 1:44:21.00,SAT_21500,2.255709598,33.83243901,SAT_10933,5.817689786,35.72571948,SAT_08366,5.36976138,52.26660959
frame-g-004326-6-0025,1,No match,FALSE,N/A,inf,22.47706973,-5.326375876,22.57342383,-5.189638004,FOVNotMatch,2003/12/17 1:47:20.00,SAT_08366,5.36976138,38.64263263,SAT_8366U,5.364981517,38.64372222,SAT_12996,5.287157678,38.8787908
frame-g-004334-4-0013,1,No match,FALSE,N/A,inf,46.25253996,10.12562502,46.11041131,10.20878328,FOVNotMatch,2003/12/21 3:09:00.00,SAT_18598,5.117700305,35.1948758,SAT_20623,1.787226279,38.30943675,SAT_18356,3.920305928,39.11821769
frame-g-004326-3-0037,1,Success,TRUE,SAT_4742U,3.42962603,24.69516464,-5.334296512,24.73847534,-5.220711767,,2003/12/17 1:54:30.00,SAT_4742U,5.258673957,3.42962603,SAT_6270U,2.609681383,31.40402799,SAT_06270,2.609046404,31.40443715
frame-g-004326-2-0039,1,Success,TRUE,SAT_4742U,3.796286617,25.05345372,-5.355276983,25.06894935,-5.313845521,,2003/12/17 1:55:42.00,SAT_4742U,5.258673957,3.796286617,SAT_6270U,2.609681383,31.0373674,SAT_06270,2.609046404,31.03777656
frame-g-004326-2-0040,1,Success,TRUE,SAT_4742U,3.961276361,25.26738362,-5.399936161,25.28418785,-5.354610294,,2003/12/17 1:56:17.00,SAT_4742U,5.258673957,3.961276361,SAT_6270U,2.609681383,30.87237766,SAT_06270,2.609046404,30.87278682
frame-g-004326-2-0040,2,Success,TRUE,SAT_4742U,3.613381228,25.23615721,-5.354898936,25.30627782,-5.169206679,,2003/12/17 1:56:17.00,SAT_4742U,5.258673957,3.613381228,SAT_6270U,2.609681383,31.22027279,SAT_06270,2.609046404,31.22068195
frame-g-004326-2-0041,1,Success,TRUE,SAT_4742U,3.530365075,25.48844706,-5.297762704,25.52034437,-5.213661986,,2003/12/17 1:56:53.00,SAT_4742U,5.258673957,3.530365075,SAT_6270U,2.609681383,31.30328894,SAT_06270,2.609046404,31.30369811
frame-g-004326-2-0041,2,Success,TRUE,SAT_4742U,3.613040265,25.4234747,-5.342753863,25.48913088,-5.168885632,,2003/12/17 1:56:53.00,SAT_4742U,5.258673957,3.613040265,SAT_6270U,2.609681383,31.22061375,SAT_06270,2.609046404,31.22102292
frame-g-004326-1-0043,1,Success,TRUE,SAT_4742U,3.86152173,25.81626638,-5.400198569,25.86230293,-5.276679232,,2003/12/17 1:58:05.00,SAT_4742U,5.258673957,3.86152173,SAT_6270U,2.609681383,30.97213229,SAT_06270,2.609046404,30.97254145
frame-g-004326-1-0043,2,Success,TRUE,SAT_4742U,3.158901212,25.7851105,-5.3542506,25.79788081,-5.321233982,,2003/12/17 1:58:05.00,SAT_4742U,5.258673957,3.158901212,SAT_6270U,2.609681383,31.67475281,SAT_06270,2.609046404,31.67516197
frame-g-004338-3-0041,1,No match,FALSE,N/A,inf,148.885068,11.99856742,148.8895803,12.11973793,FOVNotMatch,2003/12/21 10:05:49.00,SAT_18883,4.207119691,10.50033868,SAT_21106,4.103324826,13.33609382,SAT_27707,5.508862313,18.38955726
frame-g-004344-2-0027,1,No match,FALSE,N/A,inf,142.8437571,10.59466889,142.773791,10.67335657,FOVNotMatch,2003/12/25 9:51:13.00,SAT_18806,3.88136493,24.40507103,SAT_15245,3.077108114,36.83686309,SAT_2253U,3.397846582,39.72964133
frame-g-004344-2-0028,1,No match,FALSE,N/A,inf,143.0918992,10.70493904,142.9689876,10.84311723,FOVNotMatch,2003/12/25 9:51:49.00,SAT_18806,3.88136493,24.40322626,SAT_15245,3.077108114,36.83870786,SAT_2253U,3.397846582,39.72779657
frame-g-004381-4-0050,1,Success,TRUE,SAT_14884,2.019785412,177.9576383,15.1361613,178.0373624,15.32968287,,2004/1/28 9:11:21.00,SAT_14884,4.246320191,2.019785412,SAT_21706,0.087543513,46.95114906,SAT_21118,6.880556444,N/A
frame-g-004381-3-0051,1,Success,TRUE,SAT_14884,1.951332531,178.123667,14.79813984,178.1713867,14.91377658,,2004/1/28 9:11:57.00,SAT_14884,4.246320191,1.951332531,SAT_21706,0.087543513,47.01960194,SAT_21118,6.880556444,N/A
frame-g-004381-3-0052,1,Success,TRUE,SAT_14884,1.749381299,178.3863547,14.69529135,178.4466431,14.8399609,,2004/1/28 9:12:32.00,SAT_14884,4.246320191,1.749381299,SAT_21706,0.087543513,47.22155317,SAT_21118,6.880556444,N/A
frame-g-004382-2-0057,1,Success,TRUE,SAT_21630,3.918034706,197.5882811,38.66940612,197.7501339,38.84961247,,2004/1/28 11:59:26.00,SAT_21630,5.682875177,3.918034706,SAT_23420,5.689085863,7.360322074,SAT_26113,4.428203049,44.27821494
frame-g-004389-2-0096,1,Success,TRUE,SAT_14209,3.423105601,204.2803676,37.72701626,204.5054982,37.91824018,,2004/1/30 12:22:47.00,SAT_14209,0.32277876,3.423105601,SAT_04790,3.726280356,76.55968445,SAT_4790U,3.725504721,76.56203482
frame-g-004389-2-0096,2,No match,FALSE,N/A,inf,204.2919203,37.81180634,204.3363199,37.94672904,FOVNotMatch,2004/1/30 12:22:47.00,SAT_14209,0.32277876,31.78489933,SAT_20452,5.428314762,60.4941644,SAT_4790U,3.725504721,75.07617145
frame-g-004389-5-0123,1,Success,TRUE,SAT_20452,2.932675131,209.8094234,37.93839799,209.7028997,38.04788842,,2004/1/30 12:38:54.00,SAT_20452,1.511955674,2.932675131,SAT_24876,3.70868817,4.003882076,SAT_00016,3.410615068,56.92901664
frame-g-004392-6-0284,1,No match,FALSE,N/A,inf,194.7690593,37.93341497,194.8097562,38.04356835,FOVNotMatch,2004/1/31 12:21:03.00,SAT_24640,5.038075686,10.34056748,SAT_26573,9.670942775,N/A,SAT_16527,15.66994953,N/A
frame-g-004469-5-0244,1,No match,FALSE,N/A,inf,146.9466737,34.16328117,147.069637,34.23771362,FOVNotMatch,2004/2/17 8:31:50.00,SAT_18883,0.963135429,37.40617189,SAT_15259,2.205180848,81.91468582,SAT_13607,2.770749065,83.37148799
frame-g-004469-5-0245,1,No match,FALSE,N/A,inf,147.1772045,34.22033722,147.29293,34.28973578,FOVNotMatch,2004/2/17 8:32:26.00,SAT_18883,0.963135429,37.64377296,SAT_15259,2.205180848,82.15228689,SAT_13607,2.770749065,83.60908906
frame-g-004458-1-0035,1,Success,TRUE,SAT_8621U,0.476483191,117.3525518,16.51826978,117.1525468,16.50602915,,2004/2/16 6:04:50.00,SAT_8621U,3.689822863,0.476483191,SAT_26476,0.752986116,14.36411682,SAT_23756,2.788678545,18.78505908
frame-g-004469-5-0440,1,No match,FALSE,N/A,inf,183.3038492,40.61060173,183.2806922,40.83486873,FOVNotMatch,2004/2/17 10:28:51.00,SAT_18881,2.357850244,24.50543342,SAT_23420,3.280226427,31.37009762,SAT_21426,1.799122253,32.94916641
frame-g-004469-6-0440,1,No match,FALSE,N/A,inf,183.2594932,41.02960651,183.2369317,41.2500748,FOVNotMatch,2004/2/17 10:28:51.00,SAT_18881,2.357850244,24.43785887,SAT_23420,3.280226427,31.30252306,SAT_21426,1.799122253,32.88159185
frame-g-004469-3-0475,1,No match,FALSE,N/A,inf,190.1907705,39.66767906,190.1035219,39.86698963,FOVNotMatch,2004/2/17 10:49:45.00,SAT_15827,3.370881991,11.26413913,SAT_24640,0.002228467,43.53386564,SAT_23420,4.853106922,47.39498001
frame-g-004470-3-0098,1,No match,FALSE,N/A,inf,200.2540431,36.08085456,200.1936883,36.31639547,FOVNotMatch,2004/2/17 11:56:10.00,SAT_16527,4.434309806,30.02786426,SAT_19557,5.781885086,31.39326723,SAT_11054,4.29396185,38.63005744
frame-g-004470-4-0099,1,No match,FALSE,N/A,inf,200.5081662,36.47261337,200.4483073,36.70797478,FOVNotMatch,2004/2/17 11:56:46.00,SAT_16527,4.434309806,29.88633627,SAT_19557,5.781885086,31.25173925,SAT_11054,4.29396185,38.48852946
frame-g-004470-5-0100,1,No match,FALSE,N/A,inf,200.7654528,36.86321409,200.7063976,37.09902748,FOVNotMatch,2004/2/17 11:57:22.00,SAT_16527,4.434309806,29.6578415,SAT_19557,5.781885086,31.02324448,SAT_11054,4.29396185,38.26003468
frame-g-004470-6-0101,1,No match,FALSE,N/A,inf,201.0251176,37.25378047,200.9665984,37.48972948,FOVNotMatch,2004/2/17 11:57:57.00,SAT_16527,4.434309806,29.49516676,SAT_19557,5.781885086,30.86056974,SAT_11054,4.29396185,38.09735995
frame-g-004470-5-0054,1,No match,FALSE,N/A,inf,192.1433118,37.78364225,192.0244829,37.77781131,FOVNotMatch,2004/2/17 11:29:54.00,SAT_27921,0.11586855,55.02099325,SAT_11750,5.596705994,55.35730264,SAT_14278,7.01769343,N/A
frame-g-004470-5-0055,1,No match,FALSE,N/A,inf,192.235062,37.74740796,192.4197746,37.75584389,FOVNotMatch,2004/2/17 11:30:29.00,SAT_27921,0.11586855,54.77413301,SAT_11750,5.596705994,55.11044239,SAT_14278,7.01769343,N/A
frame-g-004470-1-0172,1,No match,FALSE,N/A,inf,213.1937163,32.89782651,213.1208933,32.99087479,FOVNotMatch,2004/2/17 12:40:21.00,SAT_04629,1.632143546,65.87787493,SAT_4629U,1.633745505,65.88080878,SAT_02328,0.242143244,74.52135173
frame-g-004470-3-0119,1,No match,FALSE,N/A,inf,203.9222301,35.65348079,204.0427729,35.74928845,FOVNotMatch,2004/2/17 12:08:42.00,SAT_15214,5.865195658,13.0004904,SAT_22340,3.263493642,16.34741527,SAT_16527,3.426022176,26.50540401
frame-g-004504-2-0096,1,Success,TRUE,SAT_196U0,2.905332902,170.9291814,36.02000857,170.8486485,36.16796053,,2004/3/16 9:30:16.00,SAT_196U0,5.188381732,2.905332902,SAT_00196,5.188308895,2.905381791,SAT_5220U,3.969137534,21.13361997
frame-g-004504-4-0096,1,No match,FALSE,N/A,inf,170.7789275,36.99000335,170.6969701,36.97271601,FOVNotMatch,2004/3/16 9:30:16.00,SAT_16204,2.094794917,25.43478531,SAT_05220,3.977444585,77.80658628,SAT_5220U,3.969137534,77.81675125
frame-g-004504-3-0097,1,Success,TRUE,SAT_196U0,2.787328696,171.0798019,36.46239277,170.9637197,36.67554828,,2004/3/16 9:30:51.00,SAT_196U0,5.188381732,2.787328696,SAT_00196,5.188308895,2.787377585,SAT_5220U,3.969137534,21.01561577
frame-g-004504-4-0097,1,No match,FALSE,N/A,inf,170.8853722,36.97973961,171.0845091,37.02085479,FOVNotMatch,2004/3/16 9:30:51.00,SAT_16204,2.094794917,25.73102486,SAT_05220,3.977444585,78.10282583,SAT_5220U,3.969137534,78.1129908
frame-g-004508-1-0104,1,No match,FALSE,N/A,inf,128.6606558,21.6883985,128.5830988,21.59896882,FOVNotMatch,2004/3/17 6:37:54.00,SAT_13124,5.921779952,24.11069937,SAT_11882,5.535959872,39.16966781,SAT_22353,3.515100423,51.53784534
frame-g-004512-6-0054,1,No match,FALSE,N/A,inf,205.1166984,36.83825195,205.1418287,37.05795679,FOVNotMatch,2004/3/17 9:35:22.00,SAT_26152,2.487146077,11.16922995,SAT_16527,4.444585421,12.03011516,SAT_19557,0.044020896,13.62212296
frame-g-004512-5-0054,1,No match,FALSE,N/A,inf,204.9795083,36.43211843,205.1019191,36.48115155,FOVNotMatch,2004/3/17 9:35:22.00,SAT_18598,0.07348429,36.98094918,SAT_19557,0.044020896,44.68057768,SAT_16527,4.444585421,46.27258547
frame-g-004512-1-0055,1,No match,FALSE,N/A,inf,204.6674525,34.87738233,204.7889754,34.9438736,FOVNotMatch,2004/3/17 9:35:58.00,SAT_18598,0.07348429,29.74328147,SAT_19557,0.044020896,37.44290997,SAT_16527,4.444585421,39.03491777
frame-g-004512-1-0056,1,No match,FALSE,N/A,inf,204.8762306,34.73500794,205.0442594,34.82648353,FOVNotMatch,2004/3/17 9:36:34.00,SAT_18598,0.07348429,29.91788806,SAT_19557,0.044020896,37.61751656,SAT_16527,4.444585421,39.20952436
frame-g-004510-3-0036,1,No match,FALSE,N/A,inf,201.4366615,36.13289934,201.5813016,36.29240214,FOVNotMatch,2004/3/17 8:37:56.00,SAT_22438,4.91101451,10.53045342,SAT_26017,4.664557924,20.53396767,SAT_21781,5.295081111,38.17803486
frame-g-004512-3-0241,1,No match,FALSE,N/A,inf,235.3803806,25.86627831,235.6003847,25.89036928,FOVNotMatch,2004/3/17 11:27:01.00,SAT_10949,5.052478504,56.5672453,SAT_23516,6.727776637,N/A,SAT_20646,14.77723293,N/A
frame-g-004512-3-0242,1,No match,FALSE,N/A,inf,235.6049559,25.71830794,235.6924346,25.72769784,FOVNotMatch,2004/3/17 11:27:37.00,SAT_10949,5.052478504,56.71185241,SAT_23516,6.727776637,N/A,SAT_20646,14.77723293,N/A
frame-g-004512-5-0124,1,No match,FALSE,N/A,inf,217.300372,33.62305423,217.2617329,33.72481848,FOVNotMatch,2004/3/17 10:17:10.00,SAT_6167U,1.401011793,39.72715747,SAT_26969,1.819903517,82.21569059,SAT_5698U,15.76297839,N/A
frame-g-004512-6-0272,1,No match,FALSE,N/A,inf,240.5606111,24.66149184,240.7068238,24.68911614,FOVNotMatch,2004/3/17 11:45:32.00,SAT_9823U,0.959831196,52.0744457,SAT_23516,3.713822871,53.18778085,SAT_24273,3.972968127,54.07540029
frame-g-004512-6-0272,2,No match,FALSE,N/A,inf,240.6060148,24.80947138,240.7386233,24.82769279,FOVNotMatch,2004/3/17 11:45:32.00,SAT_9823U,0.959831196,55.21128392,SAT_23516,3.713822871,56.32461907,SAT_24273,3.972968127,57.21223851
frame-g-004540-4-0057,1,No match,FALSE,N/A,inf,239.992792,22.14738645,239.8968466,22.32640203,FOVNotMatch,2004/4/9 8:41:25.00,SAT_25853,0.740362415,11.36651792,SAT_7363U,3.83414293,66.24399742,SAT_07363,3.828952419,66.28445192
frame-g-004550-5-0013,1,No match,FALSE,N/A,inf,156.8400771,32.33403082,156.6815425,32.3563513,FOVNotMatch,2004/4/13 4:36:28.00,SAT_26362,0.458895456,14.65939948,SAT_26969,2.906361456,28.04255711,SAT_08546,0.083034177,50.24510147
frame-g-004550-4-0056,1,No match,FALSE,N/A,inf,164.3200642,33.66411968,164.2284898,33.56703719,FOVNotMatch,2004/4/13 5:02:09.00,SAT_26826,2.183109464,75.03757741,SAT_13897,11.95154737,N/A,SAT_25847,12.10312591,N/A
frame-g-004569-3-0092,1,Success,TRUE,SAT_21114,4.369528659,125.4599283,19.29402657,125.3538539,19.40592217,,2004/4/15 4:05:35.00,SAT_21114,1.44322238,4.369528659,SAT_21492,2.904657075,5.556871308,SAT_13012,0.080897387,24.34791962
frame-g-004569-5-0123,1,No match,FALSE,N/A,inf,129.2727482,22.36870389,129.3355471,22.41607204,FOVNotMatch,2004/4/15 4:24:06.00,SAT_10728,5.064699263,25.04141969,SAT_23488,4.002239301,38.20720583,SAT_16368,3.460815995,72.16407597
frame-g-004569-5-0124,1,No match,FALSE,N/A,inf,129.4301543,22.41407849,129.5696143,22.51906143,FOVNotMatch,2004/4/15 4:24:42.00,SAT_10728,5.064699263,25.08232839,SAT_23488,4.002239301,38.24811453,SAT_16368,3.460815995,72.20498467
frame-g-004569-5-0125,1,No match,FALSE,N/A,inf,129.612649,22.47785771,129.7273823,22.5639995,FOVNotMatch,2004/4/15 4:25:18.00,SAT_10728,5.064699263,25.14525071,SAT_23488,4.002239301,38.31103684,SAT_16368,3.460815995,72.26790698
frame-g-004569-2-0222,1,Success,TRUE,SAT_27057,3.785396624,144.7306849,27.42937047,144.6712444,27.53980863,,2004/4/15 5:23:12.00,SAT_27057,4.097425583,3.785396624,SAT_00933,0.070602828,5.409687213,SAT_26351,4.714675053,16.28637549
frame-g-004569-2-0249,1,No match,FALSE,N/A,inf,149.129227,28.95032255,148.9453439,29.07569571,FOVNotMatch,2004/4/15 5:39:20.00,SAT_14264,1.810322119,23.62360137,SAT_21006,3.4374013,24.51064859,SAT_23484,0.11467616,67.04249996
frame-g-004569-4-0316,1,Success,TRUE,SAT_27889,0.384329835,159.9976888,32.60817042,160.0399142,32.75954324,,2004/4/15 6:19:20.00,SAT_27889,1.056831752,0.384329835,SAT_19802,5.923648851,54.35001711,SAT_27409,11.49482389,N/A
frame-g-004569-6-0261,1,No match,FALSE,N/A,inf,150.3639112,31.04922729,150.3000432,31.08881014,FOVNotMatch,2004/4/15 5:46:30.00,SAT_14177,2.476725502,14.74991358,SAT_19754,5.624937994,25.99750378,SAT_14264,3.712587088,27.34135393
frame-g-004570-6-0135,1,No match,FALSE,N/A,inf,228.9839728,28.04812992,229.0896905,28.07948606,FOVNotMatch,2004/4/15 7:47:42.00,SAT_20583,4.1331098,49.70176749,SAT_25488,0.078694919,84.21543029,SAT_02530,10.18560697,N/A
frame-g-004570-6-0136,1,No match,FALSE,N/A,inf,229.0781073,27.8648023,229.3141019,27.93432323,FOVNotMatch,2004/4/15 7:48:18.00,SAT_20583,4.1331098,49.8456401,SAT_25488,0.078694919,84.07155768,SAT_02530,10.18560697,N/A
frame-g-004570-6-0137,1,No match,FALSE,N/A,inf,229.3500471,27.73395469,229.4080033,27.75082026,FOVNotMatch,2004/4/15 7:48:53.00,SAT_20583,4.1331098,50.07949373,SAT_25488,0.078694919,83.83770404,SAT_02530,10.18560697,N/A
frame-g-004570-5-0165,1,No match,FALSE,N/A,inf,233.3996045,25.62174744,233.4928252,25.82960667,FOVNotMatch,2004/4/15 8:05:37.00,SAT_26528,5.885345879,57.7766138,SAT_26569,11.96174388,N/A,SAT_10719,9.90902168,N/A
frame-g-004570-1-0245,N/A,Failed,FALSE,N/A,N/A,N/A,N/A,N/A,N/A,JSON file error,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
frame-g-004570-1-0246,1,No match,FALSE,N/A,inf,244.3298422,18.65515137,244.3057059,18.71223909,FOVNotMatch,2004/4/15 8:53:58.00,SAT_2411U,0.443259144,21.35391201,SAT_16483,1.076812487,51.86671476,SAT_25175,4.169628938,65.03969318
frame-g-004571-5-0098,1,No match,FALSE,N/A,inf,254.9602717,14.23471751,255.0646945,14.2400246,FOVNotMatch,2004/4/15 10:43:13.00,SAT_3713U,4.462391853,46.78176556,SAT_22340,0.129014963,60.62661321,SAT_20739,3.413640949,86.19022313
frame-g-004571-1-0105,1,Success,TRUE,SAT_26530,1.248333106,255.0156158,12.41028881,255.1114672,12.41441245,,2004/4/15 10:47:24.00,SAT_26530,5.801210694,1.248333106,SAT_10568,1.828200568,44.7654349,SAT_4158U,0.337620518,54.00079823
frame-g-004576-5-0046,1,No match,FALSE,N/A,inf,119.8682693,16.89239804,119.7687198,17.01220071,FOVNotMatch,2004/4/16 3:24:47.00,SAT_07442,0.480882301,42.00365668,SAT_7442U,0.480568903,42.00367564,SAT_16001,2.696568879,70.76758134
frame-g-004576-2-0474,1,No match,FALSE,N/A,inf,189.6165005,34.06565235,189.7579426,34.24083152,FOVNotMatch,2004/4/16 7:40:20.00,SAT_01328,3.894314948,71.99577674,SAT_1328U,3.893459528,71.99578327,SAT_18103,17.28567464,N/A
frame-g-004576-5-0351,1,Success,TRUE,SAT_13897,1.531212564,167.2570766,34.15978105,167.4115557,34.3645597,,2004/4/16 6:26:53.00,SAT_13897,3.677190658,1.531212564,SAT_23830,4.275700252,43.88944071,SAT_1000U,5.464283715,57.86833885
frame-g-004588-4-0020,1,Success,TRUE,SAT_01981,1.460429722,208.0149207,30.60510597,208.097827,30.6046156,,2004/4/22 8:02:02.00,SAT_01981,2.779406957,1.460429722,SAT_1981U,2.775092088,1.467697126,SAT_20452,4.534683204,48.29759974
frame-g-004588-4-0021,1,Success,TRUE,SAT_01981,1.270777789,208.2928442,30.54229293,208.3710358,30.54160722,,2004/4/22 8:02:38.00,SAT_01981,2.779406957,1.270777789,SAT_1981U,2.775092088,1.278045193,SAT_20452,4.534683204,48.1079478
frame-g-004576-4-0722,1,No match,FALSE,N/A,inf,231.6804626,25.65260968,231.8216679,25.66182487,FOVNotMatch,2004/4/16 10:08:24.00,SAT_21279,1.151274883,57.91007767,SAT_20621,3.101926357,63.3927504,SAT_11545,5.633837136,66.97273609
frame-g-004588-2-0062,1,No match,FALSE,N/A,inf,214.8857595,28.25505013,214.932624,28.47588744,FOVNotMatch,2004/4/22 8:27:07.00,SAT_22238,0.002171923,9.905291981,SAT_22395,1.829913017,31.97081971,SAT_20452,4.412032683,46.00043913
frame-g-004588-6-0128,1,No match,FALSE,N/A,inf,226.1396495,26.74630491,226.1719397,26.97517479,FOVNotMatch,2004/4/22 9:06:31.00,SAT_19127,3.951660742,21.86624949,SAT_08142,5.570276442,33.74306808,SAT_8142U,5.56374884,33.75811289
frame-g-004576-5-0734,1,No match,FALSE,N/A,inf,233.7441793,25.24269354,233.8112206,25.25850116,FOVNotMatch,2004/4/16 10:15:34.00,SAT_20621,1.910341957,52.26695742,SAT_22061,3.581850977,52.99896839,SAT_14084,0.234450785,81.7163703
frame-g-004576-5-0764,1,No match,FALSE,N/A,inf,238.2010819,23.42669452,238.2563963,23.44709508,FOVNotMatch,2004/4/16 10:33:29.00,SAT_19502,2.395093023,46.50029541,SAT_16398,1.84642647,46.92886682,SAT_649U0,5.730494139,50.35647367
frame-g-004588-1-0209,1,No match,FALSE,N/A,inf,237.3078558,20.21497808,237.3701551,20.20058118,FOVNotMatch,2004/4/22 9:54:53.00,SAT_21049,5.998571229,9.344175575,SAT_26795,0.048960722,21.93666059,SAT_18779,5.199307123,36.56665902
frame-g-004588-1-0210,1,No match,FALSE,N/A,inf,237.4389058,20.1251965,237.6105017,20.08415653,FOVNotMatch,2004/4/22 9:55:29.00,SAT_21049,5.998571229,9.798936524,SAT_26795,0.048960722,21.48189964,SAT_18779,5.199307123,36.11189808
frame-g-004588-4-0233,1,No match,FALSE,N/A,inf,241.3280574,19.68414093,241.4796054,19.86335004,FOVNotMatch,2004/4/22 10:09:13.00,SAT_545U0,2.11689283,6.659991683,SAT_16393,4.485386658,14.41982747,SAT_16396,2.482546539,17.37953092
frame-g-004599-4-0034,1,No match,FALSE,N/A,inf,173.1877657,32.17414642,173.223209,32.22579989,FOVNotMatch,2004/4/25 7:21:38.00,SAT_26791,0.613799264,45.81764171,SAT_15470,5.446658442,46.32973738,SAT_24594,0.662082152,54.10234265
frame-g-004600-6-0062,1,Success,TRUE,SAT_51U00,3.014632657,248.8546535,18.12280788,249.0481327,18.2738103,,2004/4/25 10:15:01.00,SAT_51U00,5.425941079,3.014632657,SAT_00051,5.422955524,3.017185625,SAT_14503,1.808919675,30.20983638
frame-g-004599-2-0210,1,No match,FALSE,N/A,inf,204.090872,30.52816036,203.9454641,30.52563357,FOVNotMatch,2004/4/25 9:06:43.00,SAT_478U0,3.044376393,44.36969263,SAT_00478,3.045126305,44.37088065,SAT_2976U,5.062948597,48.95322037
frame-g-004599-2-0211,1,No match,FALSE,N/A,inf,204.1682388,30.47140327,204.3039669,30.47329693,FOVNotMatch,2004/4/25 9:07:19.00,SAT_478U0,3.044376393,44.14140438,SAT_00478,3.045126305,44.1425924,SAT_2976U,5.062948597,48.72493212
frame-g-004623-4-0308,1,No match,FALSE,N/A,inf,208.8941172,30.23617625,209.1147191,30.40338453,FOVNotMatch,2004/5/12 7:41:36.00,SAT_22238,2.996422543,27.75744916,SAT_27621,0.004396813,71.80531326,SAT_27622,0.542590921,73.13682458
frame-g-004623-2-0339,1,Success,TRUE,SAT_14616,0.30329361,213.8898617,28.28002752,213.9023092,28.50970596,,2004/5/12 8:00:06.00,SAT_14616,1.039127309,0.30329361,SAT_4615U,2.328678733,9.603905494,SAT_04615,2.334244797,9.671282042
frame-g-004623-1-0339,1,Success,TRUE,SAT_14616,0.295551027,213.8719479,27.94836144,213.8790918,28.0802744,,2004/5/12 8:00:06.00,SAT_14616,1.039127309,0.295551027,SAT_4615U,2.328678733,9.611648077,SAT_04615,2.334244797,9.679024625
frame-g-004632-1-0033,1,Success,TRUE,SAT_13610,0.381025967,145.5119827,25.05857409,145.387229,25.25657904,,2004/5/14 3:35:24.00,SAT_13610,5.917927707,0.381025967,SAT_27534,0.192396063,0.542132338,SAT_21855,4.813907458,0.975149749
frame-g-004632-4-0151,1,No match,FALSE,N/A,inf,164.4371873,31.02225362,164.4270455,31.24874878,FOVNotMatch,2004/5/14 4:45:52.00,SAT_10654,3.145856034,7.581058842,SAT_19611,0.599986497,19.74872678,SAT_16139,0.06539536,20.68309524
frame-g-004632-6-0193,1,No match,FALSE,N/A,inf,171.6738117,32.86598179,171.4535538,33.0275277,FOVNotMatch,2004/5/14 5:10:56.00,SAT_25601,5.384496793,12.83074677,SAT_21110,0.241764576,12.9751451,SAT_19611,4.973817198,67.43095718
frame-g-004632-6-0194,1,No match,FALSE,N/A,inf,171.8261494,33.0511432,171.7823045,33.08357292,FOVNotMatch,2004/5/14 5:11:32.00,SAT_25601,5.384496793,12.55253491,SAT_21110,0.241764576,12.69693324,SAT_19611,4.973817198,67.15274531
